0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
32466,3021,1093,14759,1469,2863,804,14669,1561,1150,1005,3083,2736,844,769,2353,3176,2382,1847,3335,1673,2559,1563,3523,1646,1659,4463,7817,3011,1813,5028,8440,3326,241,1593,2943,3454,271,1449,2841,3209,457,342,345,376,489,372,308,288,83,520,139,243,114,497,113,166,8545841,41400,200
30491,3036,904,14683,1239,2898,738,14304,1350,1029,835,3142,2751,743,631,2366,3100,2204,1802,3622,1601,2437,1558,3788,1663,1413,4294,8200,3106,1665,4700,8899,3644,285,1435,3076,3619,259,1286,3019,3153,428,291,266,313,494,278,263,290,54,295,54,96,63,310,78,175,8550989,40295,200
32570,2912,915,14774,1491,2770,749,14277,1649,1038,876,3012,2679,778,658,2291,3169,2207,1752,3403,1538,2368,1519,3507,1638,1599,4583,7761,2984,1629,5039,8242,3543,194,1486,3200,3874,233,1358,2539,3332,481,334,305,335,410,296,324,312,57,430,112,172,76,430,118,196,8548122,41354,200
29137,3391,741,9666,1123,3370,782,9610,900,663,750,2486,2439,727,728,2127,2441,2259,1298,2958,1581,2242,1224,2845,1646,1896,3609,4851,4125,1959,3528,5028,4579,265,1483,1788,2885,252,1313,1734,2585,446,246,180,174,369,302,212,187,19,230,21,70,18,201,83,81,8587119,31028,201
35832,4062,885,13243,1635,3999,820,12631,1439,910,867,3086,2913,857,807,2349,3075,2273,1586,4164,1956,2390,1430,4191,1916,1481,3602,7042,5124,1575,3640,7518,6192,330,1502,2178,4678,336,1189,2180,4492,659,244,236,281,603,398,253,206,32,309,72,127,55,456,111,115,8542067,41401,201
34734,3588,873,12829,1619,3653,852,12589,1390,782,725,3102,2866,729,721,2452,2914,2084,1335,3776,1906,2098,1259,3631,1842,1455,3606,6689,4558,1660,3595,7005,5361,350,1374,2032,4137,393,1303,1950,4019,629,265,202,255,604,372,244,242,35,385,96,99,72,479,119,115,8551986,39965,201
23073,1549,528,16147,922,1371,423,16183,900,551,504,2031,1750,462,395,1462,2061,1399,1226,2333,944,1525,1059,2417,926,519,4403,11713,1602,771,4849,12238,2134,75,943,5168,2844,76,695,5221,2620,215,134,192,205,192,196,206,213,45,424,94,112,51,511,142,80,8562625,46351,202
25170,1621,545,16742,1028,1531,455,16765,1051,609,544,2189,1809,488,394,1606,2197,1382,1282,2560,1014,1521,1064,2740,1009,490,4100,12707,1715,785,4710,12906,2343,114,826,4794,3392,97,698,4816,2988,275,148,194,248,264,186,206,237,39,436,128,129,83,603,159,68,8553585,48215,202
28528,1621,580,18244,1266,1497,377,18344,1304,662,549,2091,1817,497,351,1484,2095,1130,1282,2916,978,1385,1007,3280,891,353,2805,16826,1854,584,3279,16976,2346,102,637,4257,4413,96,458,3682,4071,276,127,242,345,319,169,242,241,53,441,132,146,76,654,213,122,8540535,48752,202
33072,3914,841,15200,1190,3673,583,15310,1117,821,948,2738,2639,821,745,2193,3072,2305,1842,4352,1862,2442,1665,4596,1653,1032,4722,10406,5018,1336,5084,11160,5529,180,1272,3281,4909,211,1090,3281,4630,452,201,167,228,508,220,201,220,22,204,40,99,45,244,56,78,8531233,43047,203
32817,3447,806,15944,1106,3216,610,15738,1108,842,853,2718,2699,755,676,2197,2855,2393,1772,4478,1655,2401,1625,4396,1664,1039,5446,10854,4395,1296,5622,11288,5205,197,1401,3915,5250,188,1030,3466,4680,389,182,225,256,463,202,189,213,14,210,47,90,63,283,75,42,8528046,44968,203
31077,3391,738,14656,1165,3286,596,14635,1037,815,854,2673,2558,766,636,2041,2896,2180,1619,3962,1612,2300,1576,4100,1457,914,4500,9489,4190,1151,4597,10225,4751,183,1255,3249,4511,192,1140,3020,4511,431,176,205,214,468,203,249,212,10,247,44,102,34,265,69,74,8544311,42182,203
25168,2442,1069,14183,679,2154,835,13894,822,877,838,2825,2254,565,600,2057,2645,2756,1593,2032,1317,3036,1450,2274,1446,2006,8804,3301,1079,2490,9172,3891,1683,203,2734,3170,1413,261,2301,3010,1097,278,366,367,281,273,419,326,261,103,331,58,117,62,362,78,132,8572055,37705,204
25691,2507,1082,14325,740,2180,889,14332,938,902,854,2891,2331,630,621,2203,2810,2758,1730,2179,1354,2946,1401,2399,1386,1920,8234,3698,1241,2351,8922,4001,1891,252,2675,3388,1522,267,2317,3092,1127,268,390,332,307,272,423,281,276,81,389,89,133,85,413,68,138,8568289,38789,204
26006,2553,1100,14488,731,2250,962,14228,875,926,893,2926,2275,591,613,2206,2836,2980,1708,2089,1358,3080,1432,2298,1459,2061,8623,3322,1120,2534,9385,3891,1636,250,2739,3282,1403,281,2524,2903,1009,348,355,361,285,299,422,333,273,83,361,59,164,72,416,51,134,8567469,38689,204
75655,6321,831,17492,3969,6212,605,16751,3479,1105,772,3426,3534,987,727,2310,3330,1549,1460,8422,2235,1589,1352,8561,2146,534,2494,15527,11760,590,2530,15873,13158,279,581,1796,15533,336,522,2023,15197,889,162,267,508,922,424,342,291,46,622,302,331,130,966,552,308,8395675,73710,205
75034,5821,762,18587,3657,5918,675,17713,3254,989,738,3158,3342,915,718,2104,3133,1554,1462,8219,1999,1634,1422,8270,2092,620,2953,17852,10750,619,2840,18087,12428,269,691,2282,15693,309,623,2339,15497,760,174,265,449,812,417,353,290,31,609,247,333,126,911,469,293,8392085,74354,205
72916,5311,841,17814,3601,5354,735,17340,3135,969,752,2998,3122,894,697,2090,3034,1602,1457,7448,2002,1569,1282,7527,2058,728,3191,17032,10166,760,3089,17127,11286,250,945,2025,14762,309,767,2397,14747,723,224,251,481,731,407,318,279,52,660,273,352,131,981,508,237,8405561,71702,205
34809,3573,942,20399,1103,3172,892,19486,1189,928,955,3143,2917,795,793,2516,3171,2683,2015,4007,1647,2785,1843,3762,1904,1603,8715,10624,3686,1689,8593,11703,4653,227,1855,5665,4400,199,1895,5538,3670,465,224,286,301,442,280,239,314,61,384,48,128,74,295,62,93,8492316,57844,206
36903,3750,970,21639,1209,3471,870,20758,1252,924,923,3107,3141,825,763,2472,3243,2707,2115,4332,1640,2860,1839,4036,1875,1637,8984,11485,3820,1675,8720,12183,4750,263,2042,6136,4697,211,1984,5852,4153,495,289,323,346,478,314,275,305,83,424,53,141,81,340,57,90,8477399,62291,206
36302,3529,902,20808,1306,3400,905,20753,1243,927,1009,3099,3015,795,781,2703,3370,2659,2028,4313,1784,2705,1815,4377,1724,1400,7920,12086,4005,1544,8257,12412,4427,235,1761,5877,5442,221,1973,5526,3744,505,267,289,358,429,288,285,331,63,443,59,122,76,344,64,98,8482905,59992,206
18435,1491,476,11052,768,1199,237,10681,948,719,559,1953,1634,462,257,1253,2081,1199,1313,2531,939,1464,997,2734,979,305,2176,7512,1334,682,2662,8379,2081,76,587,2746,2793,88,447,2167,2383,257,97,194,305,239,156,155,128,32,234,49,83,47,274,94,35,8617053,27789,207
18100,1512,431,10677,702,1232,203,10406,865,715,547,1792,1653,374,249,1107,2013,1197,1295,2388,862,1417,942,2654,947,309,2102,8335,1509,650,2605,8701,2190,76,489,2685,2685,65,324,2131,2469,184,80,181,222,153,148,150,85,12,140,39,79,30,230,81,31,8620078,26472,207
19049,1650,448,11615,679,1289,245,11103,798,733,568,1935,1700,402,270,1227,2052,1343,1322,2475,902,1519,1005,2578,978,386,2406,8871,1500,755,3093,9607,2379,72,646,2677,2812,76,446,2496,2442,164,78,158,217,182,108,148,94,14,162,45,63,40,180,79,26,8611356,28337,207
41022,4671,1113,14756,1494,4702,1192,14988,1250,1121,1176,3436,3218,1151,1117,3362,3562,3520,2139,4028,2343,3384,2010,4153,2178,3090,5785,7013,5049,3386,5876,7427,5163,420,2543,3198,3760,394,2055,3038,3597,678,432,254,263,537,537,345,359,80,356,53,106,55,382,98,209,8508999,47377,208
38932,4419,1095,13898,1439,4478,1062,14362,1260,1064,1034,3271,3210,1149,1092,3200,3471,3282,1986,3870,2143,3214,1953,4003,1970,2868,5367,6979,4990,3068,5575,6957,4844,369,2567,2813,3507,365,2078,2988,3305,675,384,258,210,582,447,338,339,68,327,49,107,50,319,102,177,8520854,45217,208
38821,4306,1015,14785,1347,4404,1025,14924,1189,1049,1067,3250,3127,1026,977,3117,3291,3232,1958,3902,2092,3318,1897,3961,2059,3134,5836,7655,4497,3332,6005,7830,4845,305,2560,2970,3405,357,2051,3072,3424,563,384,219,219,485,482,355,322,66,299,45,88,48,331,103,162,8517996,45416,208
27913,3041,716,11451,1038,3024,738,11364,965,721,753,2291,2264,740,672,1804,2264,2287,1384,2999,1490,2314,1331,2896,1507,1439,5658,5121,3590,1486,5976,5674,4124,153,1585,2649,3226,184,1671,2873,2563,377,162,163,200,321,282,245,193,47,229,34,82,42,290,83,83,8574811,36417,209
26605,2972,707,11102,1038,2906,740,10957,880,703,712,2260,2187,661,691,1891,2283,2193,1386,2649,1520,2306,1256,2650,1511,1538,5714,4364,3433,1634,5910,4662,3865,171,1596,2591,2581,197,1645,2586,2040,405,193,176,215,337,265,237,236,38,250,35,74,37,241,72,90,8583637,34169,209
26823,3037,703,11104,990,3011,781,11010,904,732,745,2281,2362,737,741,1943,2324,2203,1382,2812,1585,2348,1344,2711,1570,1601,5386,4612,3577,1572,5582,4713,4021,183,1658,2565,2472,189,1548,2715,2158,420,206,166,165,330,292,249,248,34,220,34,68,27,281,78,103,8582144,34200,209
34520,4261,770,16010,1320,4083,619,15925,1347,851,929,2701,2875,856,647,2099,2961,2336,1804,4475,1902,2313,1641,4533,1735,953,5351,9879,6200,1188,5593,10519,6804,218,1211,4589,5449,222,1174,4246,4570,494,169,240,296,556,199,239,197,32,219,81,118,63,328,74,96,8514856,50064,210
34329,4427,741,15003,1468,4231,487,15035,1389,883,912,2729,2913,766,650,2035,2928,2039,1712,4339,1782,2206,1566,4335,1710,809,4325,9676,6714,958,4521,10324,7489,223,964,3846,5303,219,968,3539,4638,594,155,253,356,623,261,222,209,23,250,89,171,69,331,112,98,8524166,46887,210
34689,4590,776,14820,1399,4253,534,14748,1467,1005,910,2785,2829,798,693,1961,2941,2093,1797,4396,1813,2180,1582,4411,1755,787,4500,9257,6758,977,4717,9891,7759,217,1048,3739,5144,223,966,3623,4880,624,170,255,414,629,255,227,198,28,243,109,151,71,361,103,90,8522975,47386,210
28814,2780,772,19601,948,2478,629,18790,1046,754,773,2713,2187,585,584,1968,2610,2117,1725,3353,1218,2205,1531,3307,1329,1274,7304,11578,2515,1513,7507,12489,3190,163,1497,5971,3881,191,1409,6278,3443,377,221,295,331,392,246,239,239,74,369,119,176,97,467,88,94,8515359,55797,211
27727,2713,723,18574,801,2414,536,18127,967,757,767,2563,2178,559,580,1874,2495,2157,1615,3255,1220,2307,1551,3341,1306,1353,6664,11868,2608,1502,7268,12176,3255,122,1482,5614,3870,145,1393,5525,3073,316,199,300,307,344,210,250,230,53,355,100,131,73,360,59,77,8526068,51543,211
26791,2632,705,18540,838,2346,609,17830,1008,746,709,2682,2189,583,564,1884,2488,2133,1701,3012,1236,2297,1463,3312,1375,1314,6479,11666,2144,1549,6627,12350,2899,171,1625,5826,3528,155,1335,5836,2994,356,212,269,318,319,279,252,267,54,350,91,126,82,347,86,77,8528255,52089,211
29614,3241,529,15314,1027,3104,653,14465,943,680,733,2267,2499,695,675,1779,2331,2355,1367,3502,1444,2161,1544,3301,1620,1387,6089,9904,4098,1267,6104,10403,4888,140,1199,3645,4066,125,1439,3369,3130,325,130,168,154,323,188,217,168,31,229,50,75,41,275,70,48,8546306,42106,212
31200,3300,523,16272,975,3066,610,15189,957,697,765,2203,2529,702,648,1613,2340,2255,1400,3707,1410,2180,1512,3285,1647,1385,6201,10877,4101,1157,6298,11962,5003,127,1261,3790,4584,131,1422,3842,3616,285,130,141,159,294,206,177,124,28,165,47,84,36,288,68,46,8535949,45031,212
32025,3546,535,16301,969,3273,656,15135,979,711,753,2337,2548,700,680,1636,2335,2350,1351,3744,1450,2392,1613,3411,1819,1559,6368,10941,4279,1372,6504,11771,5366,157,1321,3689,4604,132,1475,3914,3984,334,130,129,157,300,208,234,148,21,190,39,81,26,251,59,38,8531476,45494,212
32912,2553,801,14841,1745,2537,677,14376,1544,742,679,2640,2482,661,536,1739,2509,1792,1398,3615,1492,1952,1234,3715,1605,1007,3828,9992,2839,1184,3836,10055,3943,220,1292,2971,5010,248,1243,3075,4364,437,194,260,295,432,374,323,235,32,392,101,130,69,620,156,88,8546356,43622,213
32205,2549,755,15271,1662,2470,731,14844,1495,725,691,2761,2516,686,558,1775,2664,1836,1388,3547,1487,1968,1263,3868,1569,964,3934,10209,2881,1099,4280,10425,3763,212,1283,3230,4890,239,1216,3131,4001,435,197,255,283,431,385,325,223,35,386,75,125,58,637,173,67,8545577,43292,213
30231,2373,733,15360,1470,2166,718,14334,1415,692,608,2589,2355,659,538,1724,2503,1832,1377,3408,1391,1918,1286,3327,1561,964,4264,9793,2409,1046,4203,10444,3558,206,1318,3379,4042,212,1121,3173,4026,409,204,239,251,386,347,325,207,24,391,113,128,65,608,167,56,8552782,42572,213
20800,1734,548,17284,540,1316,475,16728,666,714,726,2571,2202,476,508,1674,2392,1982,1609,2513,1099,2060,1463,2348,1187,772,7416,9160,1039,1049,7919,9736,1995,79,1098,7140,2184,61,989,6855,1990,157,93,178,155,139,151,143,129,32,160,16,70,22,209,43,20,8553506,49680,214
19701,1553,512,17762,530,1103,367,17249,714,694,639,2469,2118,402,361,1632,2419,1751,1572,2308,897,1879,1240,2340,1044,484,7170,9916,1024,885,7347,10756,1864,53,912,6915,2236,56,718,7127,1792,135,78,181,177,127,121,108,127,30,200,40,80,30,245,56,16,8555427,50311,214
20684,1725,590,17971,584,1255,427,17568,669,692,706,2447,2121,479,447,1671,2416,1900,1554,2419,1051,1920,1456,2429,1082,631,7494,9905,1142,948,7714,10612,2030,63,1092,7340,2428,59,850,7219,1800,172,82,199,191,118,127,131,122,24,176,23,84,34,239,47,25,8548773,51843,214
35041,3647,819,19486,1025,3315,720,19452,1003,890,1023,2817,2651,713,746,2252,2918,2966,1930,3742,1651,3019,1833,3770,1599,1825,8556,12030,3573,2220,8713,13109,4254,151,2638,5536,4383,138,2353,5708,3531,329,219,222,216,304,218,228,191,35,255,49,133,23,227,48,47,8493047,56463,215
34350,3524,869,19101,1010,3151,698,18838,1023,881,940,2681,2601,768,719,2187,2748,2950,1990,3689,1595,3032,1841,3483,1524,1960,8678,11215,3053,2324,8701,12185,3629,154,2836,5318,4111,133,2395,5408,3472,285,246,302,270,310,250,245,203,23,225,49,143,44,264,60,60,8500198,55058,215
31873,3314,866,17825,1026,2891,723,17612,1019,876,943,2683,2483,793,704,2092,2673,2662,1850,3684,1588,2818,1668,3444,1560,1739,7467,10700,2953,2027,7521,11735,3581,159,2270,5009,3885,165,1841,4939,3478,324,196,251,280,308,210,212,189,19,267,67,133,58,275,61,44,8516958,51009,215
21551,2264,796,11903,681,2132,668,11994,802,706,736,2535,1982,537,571,2034,2492,2260,1496,2388,1278,2567,1424,2559,1343,1481,5120,5263,1782,1792,5265,5190,2247,194,1570,3797,1903,200,1449,3233,1469,309,233,216,228,231,272,238,211,54,203,32,99,32,244,66,99,8591695,33884,216
21650,2368,805,11096,663,2152,632,11096,805,729,707,2493,1951,541,559,1860,2420,2252,1460,2329,1351,2569,1381,2571,1323,1526,4629,4856,1841,1850,4659,5057,2376,200,1600,3283,1738,191,1483,2609,1451,333,246,222,246,267,293,198,194,35,227,40,94,29,222,67,79,8598924,31172,216
21241,2332,743,11097,721,2115,609,11192,827,726,772,2483,1976,526,542,1848,2427,2197,1452,2389,1369,2461,1363,2609,1367,1444,3894,5469,1925,1748,4220,6015,2303,180,1413,3045,1828,189,1222,3019,1470,307,239,225,260,266,287,235,194,35,186,28,90,27,214,63,93,8599309,31174,216
25416,1403,794,18234,856,1145,907,18597,1138,615,641,2383,1826,444,418,1417,1975,1483,1204,1876,961,1598,1037,1880,939,620,7630,8202,886,939,8767,8494,1505,98,1385,5204,2365,98,1484,6505,1601,327,250,279,381,317,283,240,260,134,983,155,171,172,1045,131,74,8545209,54619,217
26001,1371,837,18279,881,1137,967,18094,1163,633,570,2304,1751,429,471,1504,2123,1446,1230,1897,960,1682,1072,1938,1144,705,8118,8323,864,955,9037,8614,1689,111,1471,5488,2345,123,1442,6081,1684,351,316,281,374,301,239,255,257,136,977,147,156,187,926,156,68,8543525,54414,217
24169,1450,783,17421,760,1151,875,16945,1025,622,611,2333,1736,414,446,1413,2013,1430,1187,1820,1034,1613,1036,1853,1201,733,7909,7590,782,985,8493,7731,1702,101,1510,5241,2046,116,1304,5635,1533,308,303,280,402,254,256,203,212,139,983,141,128,206,828,140,57,8554293,52115,217
29394,2225,693,21639,1128,1838,481,21663,1132,751,780,2596,2317,646,521,1851,2677,1795,1736,3734,1189,1875,1481,3782,1246,547,4745,17572,1901,874,4680,18930,2684,131,1039,5895,4882,143,761,5798,3891,322,167,329,346,313,227,248,288,55,353,98,161,68,567,93,86,8505721,56915,218
24685,1904,669,19881,926,1520,485,19474,965,663,686,2443,2219,557,480,1697,2440,1706,1549,3091,1145,1777,1347,3026,1178,600,4945,15053,1263,965,5005,16047,2169,92,1017,6017,3530,106,737,5857,3059,245,164,301,310,255,223,199,200,59,325,77,119,74,480,88,63,8530851,52992,218
29678,2223,716,22137,1121,1795,531,21925,1069,723,767,2578,2372,619,472,1762,2565,1740,1709,3550,1219,1903,1476,3440,1167,576,4977,17497,1767,956,4948,18919,2487,115,1089,6502,4527,127,834,6312,3967,302,153,345,351,336,238,230,258,59,421,115,169,85,613,118,97,8500750,60503,218
32800,4391,1309,8886,889,4173,1385,9109,924,927,972,3035,2462,803,875,2853,2968,3823,1590,2446,1878,3701,1497,2519,2021,5030,3181,2156,1813,5747,3506,2577,2048,367,3477,1087,1661,292,3475,800,1037,383,526,319,253,318,581,239,300,111,354,29,176,36,225,41,211,8577499,31909,219
31720,4508,1282,8367,809,4181,1269,8747,906,881,963,3119,2356,757,818,2830,2929,3433,1570,2411,1998,3543,1415,2469,2007,4994,2686,2179,1860,6011,2983,2542,2212,342,3096,918,1658,334,2821,765,962,444,616,292,298,334,618,211,281,126,328,42,174,45,221,27,202,8583422,30668,219
31741,4464,1310,8611,795,4044,1324,8476,996,907,923,3156,2484,766,813,3018,3100,3678,1516,2482,1895,3702,1430,2373,2110,5062,2973,2123,1657,6098,3206,2430,2240,368,3163,1023,1519,313,3208,768,997,437,531,313,261,312,594,192,250,143,363,45,152,43,241,23,154,8581927,30757,219
29170,2626,758,19859,590,2300,701,19039,756,758,797,2494,2132,571,624,1908,2265,2792,1649,2755,1242,2949,1499,2504,1496,1940,13853,8468,1638,1935,13676,9052,2496,95,2741,5312,2800,77,2790,5218,2084,172,137,161,154,162,175,114,142,38,176,37,43,40,165,37,34,8518216,51588,220
29078,2611,715,19383,592,2356,703,19056,710,714,795,2509,2055,595,587,1939,2293,2654,1680,2837,1236,2876,1464,2690,1397,1878,13105,8633,1754,1952,13390,9019,2590,75,2638,5586,3014,78,2755,5440,2147,174,157,129,166,170,176,131,121,32,210,25,46,38,177,39,31,8518519,52080,220
28735,2758,770,18033,587,2401,696,17657,726,711,822,2501,2171,590,657,1928,2286,2796,1616,2752,1299,2903,1483,2706,1508,1994,11551,7899,1751,2108,12252,8760,2546,120,2724,4609,2906,75,2620,5275,1927,214,163,136,149,161,162,182,166,42,174,28,54,28,137,35,35,8529295,48630,220
42867,3541,929,26408,1276,3441,891,25289,1321,771,795,2762,2409,705,697,2093,2651,3020,1712,3736,1523,3032,1372,3591,1761,2210,14956,14334,3436,2106,15032,14865,4417,187,3349,7868,5214,208,3400,8182,4468,408,287,244,291,415,354,197,239,79,597,77,117,109,536,83,55,8424031,79056,221
43283,3589,810,25682,1427,3476,828,24364,1336,781,825,2914,2467,736,713,2096,2682,2883,1628,4087,1441,2758,1522,3979,1830,1862,12504,15250,3904,1709,12897,16055,4961,174,2410,7337,6144,186,2755,7932,5032,426,237,280,348,400,313,213,222,62,555,116,154,117,534,131,65,8428878,77700,221
38528,3183,767,24853,1125,2794,763,23678,1185,778,837,2640,2224,605,621,1849,2622,2792,1582,3476,1336,2803,1405,3377,1565,1719,13575,13455,2863,1679,13870,14288,3908,133,2752,7070,4784,156,2954,7343,3757,309,241,246,317,331,295,215,249,68,576,102,120,109,560,74,45,8453155,71294,221
28565,3088,931,15868,894,2948,839,16221,1001,809,864,2819,2233,812,726,2254,2659,2457,1727,2876,1541,2791,1556,3137,1502,1840,5732,9345,2405,2350,5744,9719,2712,209,2052,5038,3065,225,1967,4838,2489,392,301,249,294,333,348,270,279,45,338,50,102,61,237,62,98,8538164,47529,222
25985,2727,823,14771,795,2636,840,14877,775,742,807,2408,1965,620,676,2178,2339,2433,1609,2759,1386,2642,1461,2735,1455,2005,5753,8818,2120,2283,5969,9057,2368,198,2021,4944,2587,175,1751,4737,2132,365,247,204,244,221,285,240,246,40,298,53,71,42,218,52,79,8553603,44130,222
26862,2740,842,15024,847,2703,842,15170,925,751,860,2549,2107,659,708,2338,2510,2489,1689,2862,1417,2610,1494,2805,1342,1831,5488,9171,2410,2106,5579,9586,2538,208,1812,4887,3007,197,1827,4700,2191,373,249,216,232,284,298,261,263,46,233,49,89,49,235,63,84,8549431,44862,222
33063,3009,1087,18592,1029,3024,1072,18607,1000,1059,1088,3437,3015,960,1038,3078,3204,3394,2222,2967,1703,3312,1967,3080,1830,2331,10112,6919,1996,2805,10374,6840,2266,285,2611,6607,1814,244,2320,6814,1955,380,320,262,290,350,324,292,220,59,364,74,89,73,241,61,77,8505202,57192,223
31897,2708,1132,18720,986,2693,1090,18314,1023,1041,1032,3434,2908,846,1000,3131,3221,3223,2125,2774,1763,3211,1950,2954,1875,2040,9902,6226,1856,2364,10307,6114,2172,332,2598,6277,1727,313,2096,6707,1597,411,344,282,327,333,341,278,243,60,371,66,96,72,343,54,69,8512975,55656,223
31371,2751,1123,18584,1003,2658,1009,18029,1062,1042,1022,3395,3000,817,1052,2895,3212,3064,2191,2775,1745,3069,1946,2883,1959,2132,9926,6307,1948,2388,10150,6093,2376,292,2407,6584,1651,278,1987,6468,1668,436,322,300,339,358,343,295,207,68,376,83,104,68,281,52,61,8514702,55293,223
60322,6379,1297,19744,2363,6286,922,19574,2348,1198,1115,4596,4015,1186,905,3253,3984,2661,1906,7960,2703,2607,1819,8147,2572,1437,4274,14068,9208,1908,4403,14572,10811,454,1569,2693,11006,520,1388,2821,11470,1059,245,337,503,1178,468,328,314,76,417,87,181,112,712,179,153,8413969,67218,224
66549,7060,1299,21016,2595,7016,944,20642,2469,1172,1138,4544,4008,1254,1034,3364,4153,2530,1955,8748,2829,2715,1863,8847,2627,1567,4137,16386,10430,2042,4302,16285,11832,458,1579,2869,12584,516,1337,2829,13071,1166,272,290,549,1202,485,325,360,56,467,65,232,128,766,213,179,8385606,73044,224
